application_date,decision_date,processing_days,normalized_processing,application_month,application_year,country_Canada,country_Germany,country_India,country_UK,country_USA,visa_type_Dependent,visa_type_Student,visa_type_Tourist,visa_type_Work,processing_office_Delhi,processing_office_London,processing_office_New York,processing_office_Sydney,processing_office_Toronto,season_Spring,season_Summer,season_Winter,risk_Low Delay
2024-06-13,2024-08-07,55,-0.22452375682284179,6,2024,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
2024-08-14,2024-09-07,24,-1.139022737012578,8,2024,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
2024-07-23,2024-09-28,67,0.12947584841189483,7,2024,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2024-12-22,2025-01-04,13,-1.46352237514442,12,2024,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
2024-12-01,2025-01-02,32,-0.9030230001894203,12,2024,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
2024-02-17,2024-05-11,84,0.630975289161105,2,2024,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2024-05-28,2024-06-06,9,-1.5815222435559988,5,2024,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
2024-05-02,2024-08-07,97,1.0144748614987362,5,2024,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
2024-05-07,2024-06-15,39,-0.6965232304691572,5,2024,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True
2024-08-08,2024-08-16,8,-1.6110222106588934,8,2024,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
2024-09-22,2024-11-26,65,0.07047591420610538,9,2024,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2024-09-10,2024-11-12,63,0.011475980000315947,9,2024,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2024-12-28,2025-04-22,115,1.5454742693508412,12,2024,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-04-25,2024-05-09,14,-1.4340224080415251,4,2024,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
2024-07-20,2024-07-28,8,-1.6110222106588934,7,2024,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
2024-09-14,2024-12-21,98,1.043974828601631,9,2024,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2024-12-09,2025-03-19,100,1.1029747628074205,12,2024,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2024-08-13,2024-12-04,113,1.4864743351450518,8,2024,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2024-11-09,2025-01-01,53,-0.28352369102863123,11,2024,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
2024-07-23,2024-11-16,116,1.574974236453736,7,2024,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2024-06-25,2024-09-14,81,0.5424753878524209,6,2024,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2024-11-01,2025-02-24,115,1.5454742693508412,11,2024,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-11-05,2024-12-11,36,-0.7850231317778414,11,2024,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2024-04-21,2024-07-23,93,0.8964749930871575,4,2024,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
2024-09-09,2024-09-27,18,-1.3160225396299463,9,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-01-05,2024-04-19,105,1.2504745983218941,1,2024,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2024-02-03,2024-03-14,40,-0.6670232633662625,2,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
2024-08-03,2024-09-02,30,-0.9620229343952097,8,2024,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
2024-06-01,2024-07-03,32,-0.9030230001894203,6,2024,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2024-09-30,2025-01-12,104,1.2209746312189993,9,2024,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2024-12-22,2025-03-06,74,0.3359756181321578,12,2024,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2024-04-08,2024-07-01,84,0.630975289161105,4,2024,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2024-08-27,2024-10-13,47,-0.46052349364599954,8,2024,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
2024-09-09,2024-10-07,28,-1.0210228686009992,9,2024,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True
2024-10-04,2025-01-24,112,1.456974368042157,10,2024,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2024-07-10,2024-09-23,75,0.3654755852350525,7,2024,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
2024-06-10,2024-10-04,116,1.574974236453736,6,2024,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2024-02-28,2024-06-26,119,1.66347413776242,2,2024,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-04-19,2024-06-02,44,-0.5490233949546837,4,2024,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
2024-08-07,2024-10-14,68,0.15897581551478954,8,2024,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2024-10-07,2025-01-10,95,0.9554749272929469,10,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2024-10-15,2025-02-04,112,1.456974368042157,10,2024,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2024-05-03,2024-07-15,73,0.3064756510292631,5,2024,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2024-12-21,2025-01-25,35,-0.8145230988807362,12,2024,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
2024-07-05,2024-09-14,71,0.2474757168234737,7,2024,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2024-05-20,2024-07-30,71,0.2474757168234737,5,2024,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2024-05-16,2024-06-02,17,-1.3455225067328411,5,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
2024-02-15,2024-03-07,21,-1.227522638321262,2,2024,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
2024-02-24,2024-04-27,63,0.011475980000315947,2,2024,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
2024-10-21,2024-12-21,61,-0.047523954205473486,10,2024,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-03-03,2024-04-10,38,-0.726023197572052,3,2024,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True
2024-01-03,2024-03-13,70,0.21797574972057895,1,2024,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2024-05-17,2024-06-23,37,-0.7555231646749467,5,2024,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
2024-04-01,2024-06-14,74,0.3359756181321578,4,2024,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
2024-04-19,2024-07-22,94,0.9259749601900522,4,2024,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
2024-07-31,2024-10-12,73,0.3064756510292631,7,2024,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2024-06-06,2024-07-30,54,-0.2540237239257365,6,2024,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
2024-02-08,2024-02-24,16,-1.3750224738357357,2,2024,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
2024-07-23,2024-10-31,100,1.1029747628074205,7,2024,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2024-06-23,2024-08-10,48,-0.43102352654310483,6,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
2024-06-28,2024-08-05,38,-0.726023197572052,6,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2024-05-06,2024-06-28,53,-0.28352369102863123,5,2024,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
2024-09-12,2024-11-13,62,-0.01802398710257877,9,2024,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2024-04-11,2024-05-23,42,-0.6080233291604731,4,2024,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
2024-12-17,2025-01-31,45,-0.519523427851789,12,2024,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
2024-06-30,2024-09-29,91,0.837475058881368,6,2024,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-01-05,2024-02-08,34,-0.8440230659836309,1,2024,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
2024-11-03,2024-12-30,57,-0.16552382261705234,11,2024,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2024-09-11,2024-12-24,104,1.2209746312189993,9,2024,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-07-11,2024-10-26,107,1.3094745325276835,7,2024,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-12-17,2025-01-07,21,-1.227522638321262,12,2024,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
2024-08-15,2024-11-23,100,1.1029747628074205,8,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-04-28,2024-07-10,73,0.3064756510292631,4,2024,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2024-06-15,2024-10-05,112,1.456974368042157,6,2024,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-10-26,2024-11-24,29,-0.9915229014981044,10,2024,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2024-11-05,2025-01-22,78,0.4539754865437367,11,2024,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-07-03,2024-07-12,9,-1.5815222435559988,7,2024,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
2024-04-06,2024-06-02,57,-0.16552382261705234,4,2024,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
2024-05-03,2024-06-12,40,-0.6670232633662625,5,2024,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
